TimeStamp	POS_X	POS_Y	POS_Z
42613781	-35.363261	149.1652299	584.09
42813701	-35.363261	149.1652299	584.09
43013621	-35.363261	149.1652299	584.09
43213541	-35.363261	149.1652299	584.09
43413461	-35.363261	149.1652299	584.09
43613381	-35.363261	149.1652299	584.09
43813301	-35.363261	149.1652299	584.09
44013221	-35.363261	149.1652299	584.09
44213974	-35.363261	149.1652299	584.09
44413894	-35.363261	149.1652299	584.09
44613814	-35.363261	149.1652299	584.09
44813734	-35.363261	149.1652299	584.09
45013654	-35.363261	149.1652299	584.09
45213574	-35.363261	149.1652299	584.09
45413494	-35.363261	149.1652299	584.09
45613414	-35.363261	149.1652299	584.09
45813334	-35.363261	149.1652299	584.09
46013254	-35.363261	149.1652299	584.09
46213174	-35.363261	149.1652299	584.09
46413927	-35.363261	149.1652299	584.09
46613847	-35.363261	149.1652299	584.09
46813767	-35.363261	149.1652299	584.09
47013687	-35.363261	149.1652299	584.09
47213607	-35.363261	149.1652299	584.09
47413527	-35.363261	149.1652299	584.09
47613447	-35.363261	149.1652299	584.09
47813367	-35.363261	149.1652299	584.09
48013287	-35.363261	149.1652299	584.09
48213207	-35.363261	149.1652299	584.09
48413960	-35.363261	149.1652299	584.09
48613880	-35.363261	149.1652299	584.09
48813800	-35.363261	149.1652299	584.09
49013720	-35.363261	149.1652299	584.09
49213640	-35.363261	149.1652299	584.09
49413560	-35.363261	149.1652299	584.09
49613480	-35.363261	149.1652299	584.09
49813400	-35.363261	149.1652299	584.09
50013320	-35.363261	149.1652299	584.09
50213240	-35.363261	149.1652299	584.09
50413160	-35.363261	149.1652299	584.1
50613913	-35.363261	149.1652299	584.15
50813833	-35.363261	149.1652299	584.27
51013753	-35.363261	149.1652299	584.52
51213673	-35.363261	149.1652299	584.82
51413593	-35.3632609	149.1652298	585.1
51613513	-35.3632607	149.1652297	585.44
51813433	-35.3632607	149.1652296	585.78
52013353	-35.3632606	149.1652294	586.15
52213273	-35.3632605	149.1652294	586.53
52413193	-35.3632605	149.1652293	586.9
52613946	-35.3632604	149.1652292	587.26
52813866	-35.3632604	149.1652292	587.58
53013786	-35.3632604	149.1652292	587.86
53213706	-35.3632604	149.1652292	588.1
53413626	-35.3632604	149.1652293	588.29
53613546	-35.3632604	149.1652293	588.44
53813466	-35.3632605	149.1652294	588.54
54013386	-35.3632605	149.1652294	588.61
54213306	-35.3632605	149.1652296	588.67
54413226	-35.3632606	149.1652296	588.71
54613979	-35.3632606	149.1652296	588.75
54813899	-35.3632606	149.1652296	588.78
55013819	-35.3632606	149.1652296	588.79
55213739	-35.3632607	149.1652296	588.8
55413659	-35.3632607	149.1652296	588.82
55613579	-35.3632607	149.1652296	588.83
55813499	-35.3632607	149.1652296	588.83
56013419	-35.3632607	149.1652296	588.84
56213339	-35.3632606	149.1652296	588.84
56413259	-35.3632606	149.1652296	588.84
56613179	-35.3632606	149.1652296	588.84
56813932	-35.3632606	149.1652296	588.84
57013852	-35.3632606	149.1652294	588.84
57213772	-35.3632606	149.1652294	588.84
57413692	-35.3632606	149.1652294	588.84
57613612	-35.3632606	149.1652294	588.84
57813532	-35.3632606	149.1652294	588.84
58013452	-35.3632606	149.1652294	588.84
58213372	-35.3632606	149.1652294	588.84
58413292	-35.3632606	149.1652294	588.84
58613212	-35.3632606	149.1652294	588.84
58813965	-35.3632606	149.1652294	588.84
59013885	-35.3632606	149.1652296	588.84
59213805	-35.3632606	149.1652296	588.84
59413725	-35.3632606	149.1652296	588.84
59613645	-35.3632606	149.1652296	588.84
59813565	-35.3632605	149.1652296	588.84
60013485	-35.3632605	149.1652296	588.84
60213405	-35.3632605	149.1652296	588.84
60413325	-35.3632605	149.1652296	588.84
60613245	-35.3632605	149.1652296	588.84
60813165	-35.3632605	149.1652296	588.84
61013918	-35.3632605	149.1652296	588.84
61213838	-35.3632605	149.1652296	588.84
61413758	-35.3632605	149.1652296	588.84
61613678	-35.3632605	149.1652296	588.84
61813598	-35.3632605	149.1652296	588.84
62013518	-35.3632606	149.1652296	588.84
62213438	-35.3632606	149.1652296	588.84
62413358	-35.3632606	149.1652293	588.84
62613278	-35.3632606	149.1652288	588.84
62813198	-35.3632607	149.1652279	588.84
63013951	-35.3632609	149.1652267	588.84
63213871	-35.363261	149.165225	588.84
63413791	-35.363261	149.1652229	588.84
63613711	-35.3632611	149.1652205	588.84
63813631	-35.3632612	149.1652176	588.84
64013551	-35.3632615	149.1652143	588.84
64213471	-35.3632617	149.1652105	588.84
64413391	-35.3632621	149.1652064	588.84
64613311	-35.3632623	149.1652018	588.84
64813231	-35.3632626	149.1651967	588.84
65013984	-35.363263	149.1651913	588.84
65213904	-35.3632634	149.1651855	588.84
65413824	-35.3632636	149.1651791	588.84
65613744	-35.363264	149.1651724	588.85
65813664	-35.363264	149.1651655	588.85
66013584	-35.3632641	149.1651581	588.85
66213504	-35.3632642	149.1651504	588.86
66413424	-35.3632643	149.1651426	588.86
66613344	-35.3632644	149.1651345	588.86
66813264	-35.3632644	149.1651262	588.88
67013184	-35.3632646	149.1651176	588.88
67213937	-35.3632646	149.165109	588.88
67413857	-35.3632647	149.1651003	588.89
67613777	-35.3632647	149.1650913	588.89
67813697	-35.3632649	149.1650823	588.9
68013617	-35.363265	149.1650732	588.9
68213537	-35.3632652	149.165064	588.9
68413457	-35.3632653	149.1650548	588.9
68613377	-35.3632654	149.1650454	588.9
68813297	-35.3632655	149.165036	588.91
69013217	-35.3632658	149.1650266	588.91
69213970	-35.3632659	149.165017	588.92
69413890	-35.3632661	149.1650073	588.92
69613810	-35.3632664	149.1649977	588.92
69813730	-35.3632665	149.164988	588.94
70013650	-35.3632667	149.1649783	588.94
70213570	-35.363267	149.1649685	588.95
70413490	-35.3632672	149.1649586	588.95
70613410	-35.3632674	149.1649487	588.95
70813330	-35.3632677	149.1649388	588.96
71013250	-35.3632679	149.1649289	588.96
71213170	-35.3632683	149.1649189	588.96
71413923	-35.3632684	149.1649088	588.96
71613843	-35.3632688	149.1648986	588.96
71813763	-35.363269	149.1648885	588.97
72013683	-35.3632694	149.1648784	588.97
72213603	-35.3632696	149.1648682	588.97
72413523	-35.3632699	149.1648579	588.98
72613443	-35.3632702	149.1648476	588.98
72813363	-35.3632705	149.1648373	588.98
73013283	-35.3632708	149.164827	588.98
73213203	-35.3632711	149.1648166	589.0
73413956	-35.3632714	149.1648062	589.0
73613876	-35.3632717	149.1647959	589.0
