TimeStamp	POS_X	POS_Y	POS_Z
3231413584	-35.3634684	149.1652274	590.76
3231613504	-35.3634696	149.1652274	590.75
3231813424	-35.3634704	149.1652273	590.75
3232013344	-35.3634708	149.1652273	590.75
3232213264	-35.3634708	149.1652273	590.75
3232413184	-35.3634704	149.1652273	590.75
3232613937	-35.3634701	149.1652274	590.75
3232813857	-35.3634696	149.1652275	590.75
3233013777	-35.363469	149.1652277	590.75
3233213697	-35.3634685	149.1652277	590.73
3233413617	-35.3634681	149.1652279	590.73
3233613537	-35.3634678	149.1652281	590.75
3233813457	-35.3634675	149.1652282	590.75
3234013377	-35.3634674	149.1652284	590.75
3234213297	-35.3634674	149.1652286	590.75
3234413217	-35.3634674	149.1652287	590.75
3234613970	-35.3634677	149.1652289	590.75
3234813890	-35.3634678	149.1652291	590.75
3235013810	-35.363468	149.1652291	590.75
3235213730	-35.3634683	149.1652292	590.75
3235413650	-35.3634686	149.1652292	590.75
3235613570	-35.3634689	149.1652293	590.75
3235813490	-35.3634691	149.1652293	590.75
3236013410	-35.3634695	149.1652293	590.75
3236213330	-35.3634696	149.1652292	590.75
3236413250	-35.3634698	149.1652292	590.75
3236613170	-35.3634699	149.1652291	590.75
3236813923	-35.3634701	149.1652291	590.75
3237013843	-35.3634702	149.1652291	590.75
3237213763	-35.3634702	149.1652291	590.75
3237413683	-35.3634702	149.1652289	590.75
3237613603	-35.3634702	149.1652289	590.75
3237813523	-35.3634702	149.1652288	590.75
3238013443	-35.3634702	149.1652287	590.75
3238213363	-35.3634702	149.1652287	590.75
3238413283	-35.3634702	149.1652287	590.75
3238613203	-35.3634701	149.1652287	590.75
3238813956	-35.3634701	149.1652287	590.75
3239013876	-35.3634701	149.1652287	590.75
3239213796	-35.3634699	149.1652287	590.75
3239413716	-35.3634699	149.1652287	590.75
3239613636	-35.3634699	149.1652287	590.75
3239813556	-35.3634699	149.1652287	590.75
3240013476	-35.3634698	149.1652287	590.75
3240213396	-35.3634698	149.1652287	590.75
3240413316	-35.3634698	149.1652287	590.75
3240613236	-35.3634699	149.1652287	590.75
3240813989	-35.3634699	149.1652287	590.75
3241013909	-35.3634699	149.1652287	590.75
3241213829	-35.3634699	149.1652287	590.75
3241413749	-35.3634699	149.1652287	590.75
3241613669	-35.3634699	149.1652287	590.75
3241813589	-35.3634699	149.1652287	590.75
3242013509	-35.3634699	149.1652288	590.75
3242213429	-35.3634701	149.1652288	590.76
3242413349	-35.3634701	149.1652288	590.76
3242613269	-35.3634701	149.1652288	590.76
3242813189	-35.3634701	149.1652288	590.76
3243013942	-35.3634701	149.1652288	590.76
3243213862	-35.3634701	149.1652289	590.76
3243413782	-35.3634702	149.1652292	590.76
3243613702	-35.3634703	149.1652298	590.76
3243813622	-35.3634705	149.1652306	590.75
3244013542	-35.3634709	149.1652317	590.75
3244213462	-35.3634714	149.1652334	590.75
3244413382	-35.363472	149.1652354	590.75
3244613302	-35.3634726	149.1652377	590.75
3244813222	-35.3634735	149.1652403	590.73
3245013975	-35.3634744	149.1652433	590.73
3245213895	-35.3634756	149.1652468	590.73
3245413815	-35.3634766	149.1652504	590.73
3245613735	-35.3634778	149.1652546	590.73
3245813655	-35.3634793	149.1652591	590.72
3246013575	-35.3634806	149.1652641	590.72
3246213495	-35.3634823	149.1652693	590.72
3246413415	-35.3634841	149.1652749	590.72
3246613335	-35.3634861	149.1652809	590.72
3246813255	-35.3634883	149.1652872	590.72
3247013175	-35.3634905	149.1652938	590.72
3247213928	-35.3634929	149.1653007	590.72
3247413848	-35.3634953	149.1653078	590.72
3247613768	-35.3634979	149.1653151	590.72
3247813688	-35.3635006	149.1653226	590.72
3248013608	-35.3635033	149.1653302	590.72
3248213528	-35.363506	149.165338	590.72
3248413448	-35.3635088	149.165346	590.72
3248613368	-35.3635116	149.1653539	590.73
3248813288	-35.3635143	149.1653619	590.73
3249013208	-35.363517	149.1653697	590.73
3249213961	-35.3635196	149.1653773	590.73
3249413881	-35.3635218	149.1653845	590.73
3249613801	-35.3635238	149.1653915	590.73
3249813721	-35.3635254	149.1653981	590.73
3250013641	-35.3635264	149.1654041	590.75
3250213561	-35.363527	149.1654098	590.75
3250413481	-35.363527	149.165415	590.75
3250613401	-35.3635264	149.1654197	590.75
3250813321	-35.3635252	149.1654237	590.76
3251013241	-35.3635233	149.1654273	590.76
3251213161	-35.3635209	149.1654307	590.76
3251413914	-35.3635179	149.1654336	590.76
3251613834	-35.3635145	149.1654362	590.76
3251813754	-35.3635104	149.1654388	590.75
3252013674	-35.363506	149.1654414	590.75
3252213594	-35.3635012	149.1654441	590.75
3252413514	-35.363496	149.1654466	590.75
3252613434	-35.3634906	149.1654494	590.73
3252813354	-35.3634848	149.1654523	590.73
3253013274	-35.3634789	149.1654553	590.73
3253213194	-35.3634728	149.1654585	590.73
3253413947	-35.3634665	149.1654618	590.72
3253613867	-35.3634601	149.1654652	590.72
3253813787	-35.3634537	149.1654688	590.72
3254013707	-35.3634471	149.1654725	590.72
3254213627	-35.3634404	149.1654764	590.73
3254413547	-35.3634337	149.1654804	590.73
3254613467	-35.3634269	149.1654844	590.73
3254813387	-35.36342	149.1654886	590.73
3255013307	-35.3634132	149.1654927	590.73
3255213227	-35.3634065	149.1654969	590.73
3255413980	-35.3633999	149.1655011	590.73
3255613900	-35.3633933	149.1655053	590.75
3255813820	-35.363387	149.1655093	590.75
3256013740	-35.3633808	149.1655133	590.75
3256213660	-35.363375	149.165517	590.75
3256413580	-35.3633694	149.1655205	590.75
3256613500	-35.3633643	149.1655237	590.76
3256813420	-35.3633595	149.1655264	590.76
3257013340	-35.3633549	149.1655288	590.76
3257213260	-35.3633509	149.1655307	590.76
3257413180	-35.3633471	149.1655318	590.76
3257613933	-35.3633439	149.1655324	590.76
3257813853	-35.3633413	149.1655322	590.77
3258013773	-35.3633388	149.1655312	590.77
3258213693	-35.363337	149.1655295	590.77
3258413613	-35.3633354	149.1655271	590.77
3258613533	-35.3633342	149.1655242	590.76
3258813453	-35.3633331	149.1655207	590.76
3259013373	-35.3633322	149.1655168	590.76
3259213293	-35.3633315	149.1655122	590.76
3259413213	-35.3633305	149.1655073	590.76
3259613966	-35.3633294	149.1655017	590.75
3259813886	-35.3633281	149.1654959	590.75
3260013806	-35.3633267	149.1654896	590.75
3260213726	-35.363325	149.1654831	590.75
3260413646	-35.3633232	149.1654762	590.73
3260613566	-35.3633212	149.165469	590.73
3260813486	-35.363319	149.1654616	590.73
3261013406	-35.3633167	149.1654541	590.73
3261213326	-35.3633144	149.1654463	590.73
3261413246	-35.3633118	149.1654383	590.73
3261613166	-35.3633092	149.1654302	590.73
3261813919	-35.3633066	149.1654221	590.73
3262013839	-35.3633038	149.1654137	590.73
3262213759	-35.3633011	149.1654053	590.73
3262413679	-35.3632982	149.1653968	590.73
3262613599	-35.3632954	149.1653883	590.73
3262813519	-35.3632926	149.1653797	590.73
3263013439	-35.3632896	149.165371	590.73
3263213359	-35.3632867	149.1653622	590.73
3263413279	-35.3632838	149.1653534	590.73
3263613199	-35.363281	149.1653446	590.73
3263813952	-35.3632781	149.1653359	590.73
3264013872	-35.3632753	149.1653273	590.73
3264213792	-35.3632726	149.1653187	590.73
3264413712	-35.3632698	149.1653103	590.73
3264613632	-35.3632671	149.1653021	590.73
3264813552	-35.3632646	149.1652942	590.73
3265013472	-35.3632622	149.1652864	590.73
3265213392	-35.3632598	149.165279	590.73
3265413312	-35.3632576	149.165272	590.73
3265613232	-35.3632555	149.1652655	590.73
3265813985	-35.3632536	149.1652593	590.75
3266013905	-35.3632518	149.1652537	590.75
3266213825	-35.3632501	149.1652487	590.75
3266413745	-35.3632485	149.1652442	590.75
3266613665	-35.3632472	149.1652403	590.75
3266813585	-35.3632461	149.1652372	590.75
3267013505	-35.3632453	149.1652346	590.75
3267213425	-35.3632446	149.1652329	590.75
3267413345	-35.3632442	149.1652316	590.75
3267613265	-35.363244	149.165231	590.76
3267813185	-35.3632439	149.1652307	590.76
3268013938	-35.363244	149.1652308	590.76
3268213858	-35.363244	149.1652311	590.76
3268413778	-35.3632442	149.1652316	590.76
3268613698	-35.3632445	149.1652321	590.75
3268813618	-35.3632447	149.1652326	590.75
3269013538	-35.3632451	149.165233	590.75
3269213458	-35.3632453	149.1652334	590.75
3269413378	-35.3632455	149.1652336	590.75
3269613298	-35.3632458	149.1652337	590.75
3269813218	-35.363246	149.1652337	590.75
3270013971	-35.3632461	149.1652336	590.75
3270213891	-35.3632463	149.1652334	590.75
3270413811	-35.3632464	149.1652332	590.75
3270613731	-35.3632464	149.1652329	590.75
3270813651	-35.3632464	149.1652325	590.75
3271013571	-35.3632464	149.1652321	590.75
3271213491	-35.3632464	149.1652318	590.75
3271413411	-35.3632463	149.1652315	590.75
3271613331	-35.3632463	149.1652312	590.75
3271813251	-35.3632461	149.165231	590.73
3272013171	-35.363246	149.1652307	590.73
3272213924	-35.3632459	149.1652306	590.73
3272413844	-35.3632458	149.1652305	590.73
3272613764	-35.3632458	149.1652303	590.73
3272813684	-35.3632457	149.1652303	590.73
3273013604	-35.3632455	149.1652303	590.73
3273213524	-35.3632455	149.1652303	590.73
3273413444	-35.3632454	149.1652303	590.73
3273613364	-35.3632454	149.1652305	590.73
3273813284	-35.3632453	149.1652306	590.73
3274013204	-35.3632453	149.1652306	590.73
3274213957	-35.3632453	149.1652306	590.75
3274413877	-35.3632453	149.1652306	590.75
3274613797	-35.3632453	149.1652307	590.75
3274813717	-35.3632453	149.1652307	590.75
3275013637	-35.3632453	149.1652308	590.75
3275213557	-35.3632453	149.1652308	590.75
3275413477	-35.3632453	149.1652308	590.75
3275613397	-35.3632453	149.1652308	590.75
3275813317	-35.3632453	149.1652308	590.75
3276013237	-35.3632453	149.1652308	590.75
3276213990	-35.3632453	149.1652308	590.75
3276413910	-35.3632454	149.1652308	590.75
3276613830	-35.3632454	149.1652308	590.75
3276813750	-35.3632454	149.1652308	590.75
3277013670	-35.3632454	149.1652308	590.75
3277213590	-35.3632454	149.1652307	590.75
3277413510	-35.3632454	149.1652307	590.75
3277613430	-35.3632454	149.1652307	590.73
3277813350	-35.3632454	149.1652307	590.71
3278013270	-35.3632454	149.1652307	590.66
3278213190	-35.3632454	149.1652307	590.59
3278413943	-35.3632454	149.1652307	590.5
3278613863	-35.3632453	149.1652307	590.39
3278813783	-35.3632453	149.1652307	590.28
3279013703	-35.3632453	149.1652307	590.16
3279213623	-35.3632453	149.1652307	590.05
3279413543	-35.3632453	149.1652307	589.96
3279613463	-35.3632453	149.1652307	589.85
3279813383	-35.3632453	149.1652307	589.76
3280013303	-35.3632453	149.1652307	589.65
3280213223	-35.3632453	149.1652307	589.55
3280413976	-35.3632453	149.1652307	589.46
3280613896	-35.3632454	149.1652307	589.36
3280813816	-35.3632454	149.1652307	589.27
3281013736	-35.3632454	149.1652307	589.17
3281213656	-35.3632454	149.1652307	589.08
3281413576	-35.3632454	149.1652307	588.98
3281613496	-35.3632454	149.1652307	588.89
3281813416	-35.3632454	149.1652307	588.78
3282013336	-35.3632454	149.1652307	588.7
3282213256	-35.3632454	149.1652307	588.59
3282413176	-35.3632454	149.1652307	588.51
3282613929	-35.3632455	149.1652306	588.4
3282813849	-35.3632455	149.1652306	588.32
3283013769	-35.3632455	149.1652306	588.21
3283213689	-35.3632455	149.1652306	588.13
3283413609	-35.3632454	149.1652307	588.03
3283613529	-35.3632454	149.1652307	587.94
3283813449	-35.3632454	149.1652307	587.84
3284013369	-35.3632454	149.1652307	587.75
3284213289	-35.3632454	149.1652307	587.65
3284413209	-35.3632454	149.1652307	587.55
3284613962	-35.3632454	149.1652307	587.46
3284813882	-35.3632454	149.1652307	587.36
3285013802	-35.3632454	149.1652307	587.27
3285213722	-35.3632454	149.1652307	587.17
3285413642	-35.3632454	149.1652307	587.08
3285613562	-35.3632454	149.1652307	586.98
3285813482	-35.3632453	149.1652307	586.89
3286013402	-35.3632453	149.1652307	586.79
3286213322	-35.3632453	149.1652307	586.7
3286413242	-35.3632453	149.1652307	586.59
3286613162	-35.3632453	149.1652307	586.51
3286813915	-35.3632453	149.1652307	586.4
3287013835	-35.3632453	149.1652307	586.32
3287213755	-35.3632453	149.1652307	586.21
3287413675	-35.3632453	149.1652307	586.11
3287613595	-35.3632453	149.1652307	586.03
3287813515	-35.3632454	149.1652307	585.92
3288013435	-35.3632454	149.1652307	585.84
3288213355	-35.3632454	149.1652307	585.73
3288413275	-35.3632454	149.1652308	585.65
3288613195	-35.3632454	149.1652308	585.54
3288813948	-35.3632454	149.1652308	585.46
3289013868	-35.3632454	149.1652308	585.35
3289213788	-35.3632454	149.1652308	585.27
3289413708	-35.3632454	149.1652308	585.17
3289613628	-35.3632454	149.1652308	585.08
3289813548	-35.3632454	149.1652308	584.98
3290013468	-35.3632454	149.1652307	584.89
3290213388	-35.3632454	149.1652308	584.79
3290413308	-35.3632454	149.1652308	584.7
3290613228	-35.3632454	149.1652308	584.6
3290813981	-35.3632454	149.1652308	584.51
3291013901	-35.3632454	149.1652308	584.41
3291213821	-35.3632454	149.1652308	584.32
3291413741	-35.3632454	149.1652308	584.22
3291613661	-35.3632454	149.1652308	584.13
3291813581	-35.3632454	149.1652308	584.08
3292013501	-35.3632454	149.1652308	584.09
3292213421	-35.3632454	149.1652308	584.1
3292413341	-35.3632454	149.1652308	584.1
3292613261	-35.3632454	149.1652308	584.09
3292813181	-35.3632454	149.1652308	584.1
3293013934	-35.3632454	149.1652308	584.1
3293213854	-35.3632454	149.1652308	584.1
3293413774	-35.3632454	149.1652308	584.1
3293613694	-35.3632454	149.1652308	584.1
3293813614	-35.3632454	149.1652308	584.1
3294013534	-35.3632454	149.1652308	584.1
3294213454	-35.3632454	149.1652308	584.1
3294413374	-35.3632454	149.1652308	584.1
3294613294	-35.3632454	149.1652308	584.1
3294813214	-35.3632454	149.1652308	584.1
3295013967	-35.3632454	149.1652308	584.1
3295213887	-35.3632454	149.1652308	584.1
3295413807	-35.3632454	149.1652308	584.1
3295613727	-35.3632454	149.1652308	584.1
3295813647	-35.3632454	149.1652308	584.1
3296013567	-35.3632454	149.1652308	584.1
3296213487	-35.3632454	149.1652308	584.1
3296413407	-35.3632454	149.1652308	584.1
3296613327	-35.3632454	149.1652308	584.1
3296813247	-35.3632454	149.1652308	584.1
3297013167	-35.3632454	149.1652308	584.1
3297213920	-35.3632454	149.1652308	584.1
3297413840	-35.3632454	149.1652308	584.1
3297613760	-35.3632454	149.1652308	584.1
3297813680	-35.3632454	149.1652308	584.1
3298013600	-35.3632454	149.1652308	584.1
3298213520	-35.3632454	149.1652308	584.1
3298413440	-35.3632454	149.1652308	584.1
3298613360	-35.3632454	149.1652308	584.1
3298813280	-35.3632454	149.1652308	584.1
3299013200	-35.3632454	149.1652308	584.1
3299213953	-35.3632454	149.1652308	584.1
3299413873	-35.3632454	149.1652308	584.1
3299613793	-35.3632454	149.1652308	584.1
3299813713	-35.3632454	149.1652308	584.1
