TimeStamp	POS_X	POS_Y	POS_Z
350483084	-78.7799979	2.47	0.341
350683004	-78.7799984	2.47	0.252
350882924	-78.7799986	2.47	0.177
351082844	-78.7799989	2.47	0.12
351282764	-78.7799991	2.47	0.08800001
351482684	-78.7799994	2.47	0.098
351683437	-78.7799996	2.46	0.12
351883357	-78.7799998	2.46	0.152
352083277	-78.7799998	2.46	0.181
352283197	-78.78	2.46	0.211
352483117	-78.7800001	2.46	0.237
352683037	-78.7800002	2.46	0.256
352882957	-78.7800002	2.45	0.268
353082877	-78.7800002	2.45	0.274
353282797	-78.7800002	2.45	0.276
353482717	-78.7800002	2.45	0.276
353683470	-78.7800002	2.45	0.276
353883390	-78.7800002	2.45	0.273
354083310	-78.7800002	2.45	0.269
354283230	-78.7800002	2.45	0.26
354483150	-78.7800002	2.45	0.249
354683070	-78.7800002	2.45	0.236
354882990	-78.7800002	2.45	0.224
355082910	-78.7800001	2.45	0.211
355282830	-78.7800001	2.45	0.201
355482750	-78.78	2.45	0.191
355682670	-78.7799998	2.46	0.178
355883423	-78.7799998	2.46	0.162
356083343	-78.7799998	2.46	0.148
356283263	-78.7799996	2.46	0.128
356483183	-78.7799996	2.46	0.116
356683103	-78.7799995	2.46	0.104
356883023	-78.7799994	2.46	0.09
357082943	-78.7799993	2.46	0.08400001
357282863	-78.7799991	2.46	0.07600001
357482783	-78.7799991	2.46	0.06900001
357682703	-78.7799989	2.47	0.06500001
357883456	-78.7799989	2.47	0.06
358083376	-78.7799989	2.47	0.055
358283296	-78.7799988	2.47	0.05
358483216	-78.7799986	2.47	0.046
358683136	-78.7799986	2.47	0.045
358883056	-78.7799984	2.47	0.045
359082976	-78.7799984	2.47	0.047
359282896	-78.7799983	2.47	0.048
359482816	-78.7799982	2.47	0.046
359682736	-78.7799981	2.47	0.044
359883489	-78.7799979	2.47	0.048
360083409	-78.7799979	2.47	0.054
360283329	-78.7799979	2.47	0.052
360483249	-78.7799977	2.47	0.049
360683169	-78.7799977	2.47	0.043
360883089	-78.7799976	2.48	0.045
361083009	-78.7799974	2.5	0.049
361282929	-78.7799974	2.56	0.053
361482849	-78.7799972	2.65	0.054
361682769	-78.7799972	2.78	0.054
361882689	-78.7799971	2.94	0.053
362083442	-78.7799971	3.13	0.051
362283362	-78.779997	3.36	0.043
362483282	-78.7799969	3.62	0.036
362683202	-78.7799967	3.91	0.024
362883122	-78.7799967	4.22	0.024
363083042	-78.7799967	4.56	0.038
363282962	-78.7799967	4.92	0.046
363482882	-78.7799965	5.29	0.043
363682802	-78.7799965	5.68	0.021
363882722	-78.7799965	6.08	0.019
364083475	-78.7799965	6.49	0.014
364283395	-78.7799965	6.9	0.009000001
364483315	-78.7799965	7.32	0.039
364683235	-78.7799964	7.74	0.048
364883155	-78.7799962	8.17	0.044
365083075	-78.7799962	8.6	0.034
365282995	-78.779996	9.03	0.001
365482915	-78.779996	9.47	0.015
365682835	-78.779996	9.92	0.011
365882755	-78.779996	10.37	0.011
366082675	-78.779996	10.82	0.033
366283428	-78.779996	11.27	0.041
366483348	-78.7799959	11.73	0.035
366683268	-78.7799959	12.16	0.012
366883188	-78.7799959	12.57	0.019
367083108	-78.7799959	12.93	0.007
367283028	-78.7799959	13.25	0.004
367482948	-78.7799959	13.51	0.033
367682868	-78.7799957	13.73	0.129
367882788	-78.7799952	13.9	0.295
368082708	-78.7799943	14.03	0.5
368283461	-78.7799929	14.13	0.706
368483381	-78.779991	14.2	0.8940001
368683301	-78.7799888	14.25	1.043
368883221	-78.7799862	14.29	1.172
369083141	-78.7799833	14.32	1.298
369283061	-78.7799802	14.34	1.44
369482981	-78.7799766	14.36	1.596
369682901	-78.7799728	14.37	1.759
369882821	-78.7799685	14.38	1.923
370082741	-78.7799639	14.39	2.093
370282661	-78.7799591	14.39	2.258
370483414	-78.7799536	14.4	2.41
370683334	-78.7799481	14.4	2.544
370883254	-78.7799421	14.4	2.658
371083174	-78.7799359	14.39	2.762
371283094	-78.7799296	14.39	2.862
371483014	-78.779923	14.39	2.957
371682934	-78.7799162	14.39	3.052
371882854	-78.7799091	14.38	3.152
372082774	-78.7799019	14.38	3.245
372282694	-78.7798945	14.37	3.34
372483447	-78.7798868	14.37	3.429
372683367	-78.7798789	14.37	3.521
372883287	-78.779871	14.36	3.602
373083207	-78.7798627	14.36	3.681
373283127	-78.7798545	14.36	3.759
373483047	-78.7798459	14.35	3.835
373682967	-78.7798373	14.35	3.908
373882887	-78.7798284	14.35	3.98
374082807	-78.7798195	14.35	4.049
374282727	-78.7798103	14.34	4.117
374483480	-78.7798011	14.34	4.178
374683400	-78.7797916	14.34	4.239
374883320	-78.779782	14.34	4.296
375083240	-78.7797724	14.34	4.346
375283160	-78.7797626	14.34	4.396
375483080	-78.7797528	14.34	4.444
375683000	-78.7797427	14.34	4.484
375882920	-78.7797327	14.34	4.512
376082840	-78.7797226	14.34	4.534
376282760	-78.7797125	14.34	4.551
376482680	-78.7797023	14.34	4.571
376683433	-78.779692	14.34	4.597
376883353	-78.7796817	14.33	4.618
377083273	-78.7796714	14.33	4.638
377283193	-78.7796611	14.33	4.66
377483113	-78.7796506	14.33	4.681
377683033	-78.7796402	14.33	4.704
377882953	-78.7796297	14.34	4.719
378082873	-78.7796192	14.34	4.732
378282793	-78.7796086	14.34	4.742
378482713	-78.7795979	14.34	4.751
378683466	-78.7795873	14.34	4.762
378883386	-78.7795766	14.34	4.781
379083306	-78.7795659	14.34	4.798
379283226	-78.7795551	14.34	4.808
379483146	-78.7795445	14.34	4.808
379683066	-78.7795337	14.35	4.818
379882986	-78.7795229	14.35	4.825
380082906	-78.779512	14.35	4.829
380282826	-78.7795012	14.35	4.839
380482746	-78.7794904	14.35	4.844
380682666	-78.7794794	14.35	4.852
380883419	-78.7794686	14.35	4.86
381083339	-78.7794577	14.35	4.863
381283259	-78.7794468	14.34	4.871
381483179	-78.7794359	14.35	4.871
381683099	-78.779425	14.35	4.877
381883019	-78.779414	14.35	4.881
382082939	-78.779403	14.35	4.886
382282859	-78.7793921	14.35	4.889
382482779	-78.7793811	14.35	4.895
382682699	-78.7793701	14.35	4.898
382883452	-78.779359	14.35	4.898
383083372	-78.779348	14.35	4.902
383283292	-78.779337	14.35	4.905
383483212	-78.7793259	14.35	4.91
383683132	-78.7793149	14.35	4.912
383883052	-78.7793037	14.35	4.916
384082972	-78.7792927	14.35	4.922
384282892	-78.7792817	14.35	4.925
384482812	-78.7792705	14.35	4.931
384682732	-78.7792595	14.35	4.932
384883485	-78.7792485	14.35	4.936
385083405	-78.7792372	14.35	4.944
385283325	-78.7792261	14.35	4.946
385483245	-78.7792149	14.36	4.947
385683165	-78.7792037	14.36	4.946
385883085	-78.7791927	14.36	4.943
386083005	-78.7791814	14.36	4.941
386282925	-78.7791704	14.36	4.943
386482845	-78.7791592	14.36	4.941
386682765	-78.7791481	14.36	4.94
386882685	-78.7791369	14.36	4.941
387083438	-78.7791259	14.37	4.946
387283358	-78.7791146	14.37	4.946
387483278	-78.7791036	14.37	4.946
387683198	-78.7790924	14.37	4.95
387883118	-78.7790813	14.37	4.951
388083038	-78.7790701	14.37	4.95
388282958	-78.7790589	14.37	4.953
388482878	-78.7790478	14.37	4.955
388682798	-78.7790366	14.37	4.955
388882718	-78.7790255	14.37	4.955
389083471	-78.7790144	14.37	4.954
389283391	-78.7790031	14.37	4.957
389483311	-78.778992	14.37	4.955
389683231	-78.7789808	14.37	4.955
389883151	-78.7789696	14.37	4.955
390083071	-78.7789585	14.37	4.954
390282991	-78.7789473	14.37	4.954
390482911	-78.7789361	14.37	4.954
390682831	-78.7789251	14.37	4.951
390882751	-78.7789138	14.37	4.953
391082671	-78.7789028	14.37	4.957
391283424	-78.7788916	14.38	4.954
391483344	-78.7788803	14.38	4.953
391683264	-78.7788693	14.38	4.952
391883184	-78.778858	14.38	4.95
392083104	-78.7788468	14.38	4.952
392283024	-78.7788358	14.38	4.952
392482944	-78.7788245	14.37	4.95
392682864	-78.7788135	14.37	4.956
392882784	-78.7788023	14.37	4.957
393082704	-78.7787912	14.37	4.954
393283457	-78.77878	14.37	4.955
393483377	-78.7787688	14.37	4.954
393683297	-78.7787577	14.37	4.955
393883217	-78.7787465	14.37	4.956
394083137	-78.7787352	14.37	4.96
394283057	-78.7787242	14.37	4.958
394482977	-78.778713	14.37	4.956
394682897	-78.7787019	14.37	4.954
394882817	-78.7786907	14.37	4.957
395082737	-78.7786795	14.37	4.96
395283490	-78.7786684	14.37	4.962
395483410	-78.7786572	14.37	4.969
395683330	-78.7786461	14.37	4.969
395883250	-78.7786349	14.37	4.967
396083170	-78.7786237	14.37	4.971
396283090	-78.7786126	14.37	4.967
396483010	-78.7786014	14.37	4.971
396682930	-78.7785902	14.37	4.97
396882850	-78.7785791	14.37	4.968
397082770	-78.7785679	14.37	4.969
397282690	-78.7785567	14.37	4.971
397483443	-78.7785456	14.37	4.974
397683363	-78.7785344	14.37	4.976
397883283	-78.7785232	14.37	4.978
398083203	-78.7785119	14.37	4.974
398283123	-78.7785008	14.37	4.976
398483043	-78.7784896	14.37	4.979
398682963	-78.7784784	14.37	4.981
398882883	-78.7784672	14.37	4.98
399082803	-78.7784559	14.37	4.979
399282723	-78.7784448	14.37	4.977
399483476	-78.7784336	14.37	4.974
399683396	-78.7784224	14.37	4.973
399883316	-78.7784111	14.37	4.972
400083236	-78.7784001	14.37	4.974
400283156	-78.7783889	14.37	4.979
400483076	-78.7783776	14.37	4.98
400682996	-78.7783664	14.37	4.98
400882916	-78.7783553	14.37	4.977
401082836	-78.7783441	14.37	4.974
401282756	-78.778333	14.37	4.972
401482676	-78.7783218	14.37	4.972
401683429	-78.7783106	14.37	4.973
401883349	-78.7782994	14.37	4.973
402083269	-78.7782883	14.37	4.975
402283189	-78.7782771	14.37	4.973
402483109	-78.7782658	14.37	4.974
402683029	-78.7782546	14.38	4.978
402882949	-78.7782435	14.38	4.979
403082869	-78.7782323	14.38	4.977
403282789	-78.7782211	14.38	4.974
403482709	-78.7782098	14.38	4.974
403683462	-78.7781986	14.38	4.978
403883382	-78.7781875	14.38	4.983
404083302	-78.7781763	14.38	4.988
404283222	-78.7781651	14.38	4.986
404483142	-78.7781538	14.38	4.983
404683062	-78.7781426	14.38	4.979
404882982	-78.7781315	14.38	4.982
405082902	-78.7781203	14.38	4.978
405282822	-78.7781091	14.38	4.98
405482742	-78.7780978	14.38	4.978
405682662	-78.7780867	14.38	4.983
405883415	-78.7780755	14.39	4.983
406083335	-78.7780642	14.39	4.984
406283255	-78.778053	14.39	4.982
406483175	-78.7780418	14.39	4.982
406683095	-78.7780305	14.39	4.983
406883015	-78.7780193	14.39	4.983
407082935	-78.7780082	14.39	4.983
407282855	-78.777997	14.39	4.984
407482775	-78.7779858	14.38	4.985
407682695	-78.7779745	14.38	4.988
407883448	-78.7779633	14.38	4.989
408083368	-78.777952	14.38	4.988
408283288	-78.7779408	14.38	4.992
408483208	-78.7779297	14.38	4.993
408683128	-78.7779183	14.38	4.994
408883048	-78.7779072	14.38	4.999
409082968	-78.7778958	14.38	5.001
409282888	-78.7778847	14.38	5.0
409482808	-78.7778733	14.38	4.998
409682728	-78.7778622	14.38	4.994
409883481	-78.7778508	14.38	4.995
410083401	-78.7778397	14.38	4.993
410283321	-78.7778283	14.37	4.994
410483241	-78.7778172	14.37	4.991
410683161	-78.7778058	14.37	4.993
410883081	-78.7777947	14.37	4.993
411083001	-78.7777833	14.37	4.987
411282921	-78.7777722	14.37	4.989
411482841	-78.777761	14.37	4.989
411682761	-78.7777498	14.37	4.991
411882681	-78.7777385	14.37	4.992
412083434	-78.7777273	14.37	4.993
412283354	-78.777716	14.37	4.997
412483274	-78.7777048	14.37	4.996
412683194	-78.7776935	14.37	4.996
412883114	-78.7776823	14.37	4.997
413083034	-78.777671	14.38	4.999
413282954	-78.7776598	14.38	5.0
413482874	-78.7776485	14.38	4.999
413682794	-78.7776373	14.38	4.999
413882714	-78.777626	14.38	4.997
414083467	-78.7776148	14.38	4.998
414283387	-78.7776035	14.38	5.001
414483307	-78.7775923	14.38	5.001
414683227	-78.777581	14.39	5.0
414883147	-78.7775698	14.39	4.999
415083067	-78.7775585	14.39	4.999
415282987	-78.7775473	14.39	4.997
415482907	-78.777536	14.39	5.001
415682827	-78.7775249	14.39	5.004
415882747	-78.7775135	14.39	5.004
416082667	-78.7775024	14.39	5.006
416283420	-78.777491	14.39	5.002
416483340	-78.7774798	14.39	5.004
416683260	-78.7774685	14.39	5.004
416883180	-78.7774573	14.39	5.006
417083100	-78.777446	14.39	5.003
417283020	-78.7774348	14.39	5.001
417482940	-78.7774235	14.39	5.005
417682860	-78.7774123	14.39	5.008
417882780	-78.777401	14.39	5.008
418082700	-78.7773898	14.39	5.008
418283453	-78.7773785	14.39	5.011
418483373	-78.7773672	14.39	5.007
418683293	-78.777356	14.39	5.009
418883213	-78.7773447	14.39	5.01
419083133	-78.7773334	14.39	5.012
419283053	-78.7773222	14.39	5.015
419482973	-78.7773109	14.39	5.014
419682893	-78.7772995	14.39	5.013
419882813	-78.7772884	14.39	5.012
420082733	-78.777277	14.39	5.017
420283486	-78.7772658	14.39	5.015
420483406	-78.7772545	14.39	5.015
420683326	-78.7772432	14.39	5.015
420883246	-78.777232	14.39	5.014
421083166	-78.7772207	14.39	5.016
421283086	-78.7772093	14.39	5.014
421483006	-78.7771982	14.39	5.015
421682926	-78.7771868	14.39	5.016
421882846	-78.7771755	14.39	5.015
422082766	-78.7771643	14.39	5.011
422282686	-78.777153	14.39	5.01
422483439	-78.7771418	14.39	5.011
422683359	-78.7771305	14.39	5.007
422883279	-78.7771192	14.39	5.007
423083199	-78.777108	14.39	5.006
423283119	-78.7770967	14.39	5.009
423483039	-78.7770853	14.38	5.008
423682959	-78.7770742	14.38	5.007
423882879	-78.7770628	14.38	5.007
424082799	-78.7770515	14.38	5.01
424282719	-78.7770403	14.38	5.013
424483472	-78.777029	14.38	5.012
424683392	-78.7770178	14.38	5.009
424883312	-78.7770065	14.38	5.009
425083232	-78.7769953	14.38	5.009
425283152	-78.776984	14.38	5.005
425483072	-78.7769728	14.38	5.004
425682992	-78.7769615	14.38	5.006
425882912	-78.7769503	14.38	5.008
426082832	-78.776939	14.38	5.007
426282752	-78.7769278	14.38	5.006
426482672	-78.7769165	14.38	5.008
426683425	-78.7769053	14.38	5.007
426883345	-78.776894	14.38	5.007
427083265	-78.7768827	14.38	5.005
427283185	-78.7768713	14.38	5.003
427483105	-78.7768602	14.39	5.003
427683025	-78.7768488	14.39	5.003
427882945	-78.7768377	14.39	5.005
428082865	-78.7768263	14.39	5.009
428282785	-78.776815	14.39	5.004
428482705	-78.7768038	14.39	5.009
428683458	-78.7767925	14.39	5.01
428883378	-78.7767813	14.39	5.01
429083298	-78.77677	14.39	5.012
429283218	-78.7767588	14.39	5.013
429483138	-78.7767475	14.38	5.012
429683058	-78.7767363	14.38	5.012
429882978	-78.776725	14.38	5.012
430082898	-78.7767137	14.38	5.016
430282818	-78.7767023	14.38	5.015
430482738	-78.7766912	14.38	5.015
430683491	-78.7766798	14.38	5.012
430883411	-78.7766685	14.38	5.013
431083331	-78.7766573	14.38	5.01
431283251	-78.776646	14.38	5.009
431483171	-78.7766348	14.38	5.009
431683091	-78.7766235	14.38	5.013
431883011	-78.7766122	14.38	5.012
432082931	-78.776601	14.38	5.012
432282851	-78.7765897	14.38	5.013
432482771	-78.7765783	14.38	5.01
432682691	-78.7765672	14.38	5.012
432883444	-78.7765558	14.38	5.014
433083364	-78.7765445	14.38	5.015
433283284	-78.7765333	14.38	5.015
433483204	-78.776522	14.38	5.018
433683124	-78.7765108	14.38	5.012
433883044	-78.7764995	14.38	5.006
434082964	-78.7764883	14.38	5.005
434282884	-78.776477	14.38	5.008
434482804	-78.7764658	14.38	5.006
434682724	-78.7764545	14.38	5.009
434883477	-78.7764433	14.38	5.008
435083397	-78.7764318	14.38	5.006
435283317	-78.7764207	14.38	5.007
435483237	-78.7764093	14.38	5.007
435683157	-78.7763982	14.38	5.009
435883077	-78.7763868	14.38	5.008
436082997	-78.7763757	14.38	5.006
436282917	-78.7763643	14.38	5.007
436482837	-78.7763532	14.38	5.01
436682757	-78.7763418	14.37	5.008
436882677	-78.7763306	14.37	5.007
437083430	-78.7763193	14.37	5.009
437283350	-78.7763081	14.37	5.01
437483270	-78.7762968	14.37	5.012
437683190	-78.7762855	14.37	5.012
437883110	-78.7762742	14.37	5.004
438083030	-78.776263	14.37	5.001
438282950	-78.7762517	14.37	5.003
438482870	-78.7762405	14.37	5.002
438682790	-78.7762292	14.37	5.002
438882710	-78.776218	14.37	4.998
439083463	-78.7762068	14.37	4.984
439283383	-78.7761956	14.37	4.953
439483303	-78.7761845	14.37	4.908
439683223	-78.7761735	14.37	4.848
439883143	-78.7761627	14.37	4.768
440083063	-78.776152	14.37	4.678
440282983	-78.7761417	14.37	4.578
440482903	-78.7761316	14.37	4.467
440682823	-78.7761216	14.37	4.349
440882743	-78.776112	14.37	4.209
441082663	-78.7761029	14.37	4.053
441283416	-78.776094	14.37	3.877
441483336	-78.7760854	14.37	3.69
441683256	-78.7760775	14.37	3.509
441883176	-78.7760699	14.37	3.325
442083096	-78.7760627	14.37	3.141
442283016	-78.7760559	14.36	2.946
